BNUM,GENE_NAME
b2955,G7531
b2955,ECK2950
b2962,yggX
b2962,ECK2957
b2962,G7532
b2963,mltC
b2963,ECK2958
b2963,yggZ
b2963,G7533
b2966,yqgA
b2966,ECK2961
b2966,G7534
b2968,yghD
b2968,ecfC
b2968,G7535
b2968,ECK2963
b2969,yghE
b2969,ecfB
b2969,G7536
b2969,ECK2964
b2970,yghF
b2970,ecfA
b2970,ECK2965
b2970,G7537
b2971,yghG
b2971,ECK2966
b2971,G7538
b2972,pppA
b2972,yghH
b2972,G7539
b2972,ECK2967
b2973,yghJ
b2973,G7541
b2973,sslE
b2973,ECK2968
b2973,b4466
b2973,b2974
b2975,glcA
b2975,ECK2969
b2975,yghK
b2975,G7542
b2977,glcG
b2977,yghC
b2977,G7543
b2977,ECK2971
b4468,glcE
b4468,yghL
b4468,G7544
b4468,gox
b4468,ECK2973
b4468,b2978
b2979,glcD
b2979,G7545
b2979,ECK2974
b2979,gox
b2979,yghM
b2980,glcC
b2980,G7546
b2980,yghN
b2980,ECK2975
b2981,yghO
b2981,ECK2976
b2981,G7547
b2982,insH9
b2982,trs5-9
b2982,G7548
b2982,yi52_9
b2982,ECK0261
b2983,yghQ
b2983,G7549
b2983,ECK2977
b2984,yghR
b2984,G7550
b2984,ECK2978
b2985,yghS
b2985,G7551
b2985,ECK2979
b2986,yghT
b2986,ECK2980
b2986,G7552
b2989,yghU
b2989,G7553
b2989,ECK2983
b2997,hybO
b2997,ECK2991
b2997,G7554
b2997,yghV
b2998,yghW
b2998,G7555
b2998,ECK2992
b2999,yghX
b2999,ECK2994
b2999,G7557
b2999,yghY
b2999,ECK2993
b2999,orf_f136
b2999,b4658
b2999,b3000
b3001,gpr
b3001,G7558
b3001,yghZ
b3001,mgrA
b3001,ECK2995
b3002,yqhA
b3002,ECK2996
b3002,G7559
b3004,G7561
b3007,G7562
b3010,yqhC
b3010,ECK3002
b3010,G7563
b3011,yqhD
b3011,ECK3003
b3011,G7564
b3012,dkgA
b3012,ECK3004
b3012,yqhE
b3012,G7565
b3013,yqhG
b3013,G7566
b3013,ECK3005
b3013,yqhF
b3014,yqhH
b3014,G7567
b3014,ECK3006
b3016,ygiQ
b3016,G7568
b3016,ygiR
b3016,ECK3007
b3016,b4469
b3016,b3015
b3020,ygiS
b3020,G7570
b3020,ECK3011
b3021,mqsA
b3021,ygiT
b3021,ECK3012
b3021,G7571
b3022,mqsR
b3022,ECK3013
b3022,G7572
b3022,ygiU
b3023,ygiV
b3023,G7573
b3023,ECK3014
b3024,ygiW
b3024,G7574
b3024,ECK3015
b3024,visP
b3025,qseB
b3025,ECK3016
b3025,G7575
b3025,ygiX
b3027,ygiZ
b3027,G7577
b3027,ECK3018
b3031,yqiA
b3031,ECK3022
b3031,yzzI
b3031,G7578
b3032,cpdA
b3032,ECK3023
b3032,G7579
b3032,icc
b3033,yqiB
b3033,ECK3024
b3033,yzzH
b3033,G7580
b3042,ubiK
b3042,yqiC
b3042,ECK3033
b3042,G7582
b3044,insC5
b3044,G7583
b3044,yi21-5
b3044,ECK0357
b3045,insD5
b3045,G7584
b3045,ECK0358
b3045,yi22-5
b3046,yqiG
b3046,G7585
b3046,ECK3035
b3047,yqiH
b3047,ECK3036
b3047,G7586
b3048,yqiI
b3048,G7587
b3048,ECK3037
b3050,yqiJ
b3050,G7588
b3050,ECK3039
b3051,yqiK
b3051,G7589
b3051,ECK3040
b3052,hldE
b3052,yqiF
b3052,rfaE
b3052,gmhC
b3052,G7590
b3052,ECK3042
b3052,waaE
b3070,nfeF
b3070,G7593
b3070,yqjH
b3070,ECK3060
b3071,nfeR
b3071,G7594
b3071,ECK3061
b3071,yqjI
b3072,aer
b3072,ECK3062
b3072,air
b3072,yqjJ
b3072,G7595
b3073,patA
b3073,G7596
b3073,ECK3063
b3073,ygjG
b3073,pat
b3073,oat
b3074,ygjH
b3074,ECK3064
b3074,G7597
b3079,ygjJ
b3079,ECK3069
b3079,G7598
b3080,ygjK
b3080,G7599
b3080,ECK3070
b3082,higA
b3082,ECK3072
b3082,G7601
b3082,ygjM
b3083,higB
b3083,ECK3073
b3083,G7602
b3083,ygjN
b3084,rlmG
b3084,ygjO
b3084,ECK3074
b3084,G7603
b3085,ygjP
b3085,ECK3075
b3085,G7604
b3086,ygjQ
b3086,G7605
b3086,ECK3076
b3087,ygjR
b3087,G7606
b3087,ECK3077
b3088,alx
b3088,ygjT
b3088,ECK3079
b3088,G7607
b3090,ygjV
b3090,G7608
b3090,ECK3081
b3095,yqjA
b3095,ECK3086
b3095,ecfL
b3095,G7609
b3096,mzrA
b3096,G7610
b3096,ECK3087
b3096,yqjB
b3096,ecfM
b3097,yqjC
b3097,ECK3088
b3097,G7611
b3098,yqjD
b3098,G7612
b3098,ECK3089
b3099,yqjE
b3099,ECK3090
b3099,G7613
b3100,yqjK
b3100,ECK3091
b3100,G7614
b3101,yqjF
b3101,G7615
b3101,ECK3092
b3102,yqjG
b3102,ECK3093
b3102,G7616
b3103,yhaH
b3103,G7617
b3103,ECK3094
b3104,yhaI
b3104,G7618
b3104,ECK3095
b3105,yhaJ
b3105,ECK3096
b3105,G7619
b3106,yhaK
b3106,G7620
b3106,ECK3097
b3107,yhaL
b3107,G7621
b3107,ECK3098
b4470,cyuA
b4470,ECK3099
b4470,yhaM
b4470,G7622
b4470,b3109
b4470,b3108
b4470,yhaN
b3111,tdcG
b3111,yhaQ
b3111,b3112
b3111,tdcGa
b3111,yhaP
b3111,sdhY
b3111,G7624
b3111,ECK3101
b3111,b4471
b3113,tdcF
b3113,G7626
b3113,ECK3102
b3113,yhaR
b3114,tdcE
b3114,ECK3103
b3114,G7627
b3114,yhaS
b3130,yhaV
b3130,ECK3118
b3130,G7629
b3131,agaR
b3131,yhaW
b3131,G7630
b3131,ECK3119
b3132,kbaZ
b3132,ECK3120
b3132,agaZ
b3132,G7631
b3132,yhaX
b3133,agaV
b3133,ECK3121
b3133,G7632
b3133,yhaY
b3134,agaW
b3134,yhaZ
b3134,ECK3122
b3134,G7633
b3136,agaS
b3136,ECK3124
b3136,yraB
b3136,G7634
b3140,agaD
b3140,ECK3128
b3140,yraF
b3140,G7635
b3141,agaI
b3141,ECK3129
b3141,yraG
b3141,G7636
b3142,yraH
b3142,G7637
b3142,ECK3130
b3143,yraI
b3143,G7638
b3143,ECK3131
b3144,yraJ
b3144,ECK3132
b3144,G7639
b3145,yraK
b3145,G7640
b3145,ECK3133
b3146,rsmI
b3146,ECK3134
b3146,yraL
b3146,G7641
b3147,lpoA
b3147,ECK3135
b3147,G7642
b3147,yraM
b3148,yraN
b3148,G7643
b3148,ECK3136
b3150,dolP
b3150,G7644
b3150,ecfH
b3150,yraP
b3150,ECK3138
b3151,yraQ
b3151,ECK3139
b3151,G7645
b3152,yraR
b3152,ECK3140
b3152,G7646
b3153,yhbO
b3153,G7647
b3153,ECK3141
b3154,yhbP
b3154,ECK3142
b3154,G7648
b3155,yhbQ
b3155,ECK3143
b3155,G7649
b3156,yhbS
b3156,G7650
b3156,ECK3144
b3157,ubiT
b3157,yhbT
b3157,ECK3145
b3157,G7651
b3158,ubiU
b3158,yhbU
b3158,ECK3146
b3158,G7652
b3159,ubiV
b3159,G7653
b3159,yhbV
b3159,ECK3147
b3160,yhbW
b3160,ECK3148
b3160,G7654
b3173,yhbX
b3173,G7655
b3173,ECK3162
b3183,obgE
b3183,yhbZ
b3183,cgtA
b3183,G7656
b3183,ECK3172
b3183,obg
b3190,ibaG
b3190,yrbA
b3190,ECK3179
b3190,G7657
b3191,mlaB
b3191,ECK3180
b3191,G7658
b3191,yrbB
b3192,mlaC
b3192,ECK3181
b3192,G7659
b3192,yrbC
b3197,kdsD
b3197,yrbH
b3197,G7662
b3197,ECK3186
b3198,kdsC
b3198,yrbI
b3198,yrbJ
b3198,ECK3187
b3198,G7663
b3199,lptC
b3199,yrbK
b3199,G7664
b3199,ECK3188
b3200,lptA
b3200,ECK3189
b3200,G7665
b3200,yhbN
b3207,yrbL
b3207,G7667
b3207,ECK3196
b3208,mtgA
b3208,yrbM
b3208,mgt
b3208,ECK3197
b3208,G7668
b3211,yhcC
b3211,G7669
b3211,ECK3201
b3216,yhcD
b3216,ECK3206
b3216,G7670
b4569,yhcE
b4569,ECK3207
b4569,b4549
b4569,b3217
b4569,G7671
b3218,insH10
b3218,G7672
b3218,ECK0261
b3218,trs5-10
b3218,yi52_10
b3219,yhcF
b3219,ECK3208
b3219,G7673
b3220,yhcG
b3220,G7674
b3220,ECK3209
b3221,nanQ
b3221,G7675
b3221,ECK3210
b3221,yhcH
b3222,nanK
b3222,yhcI
b3222,ECK3211
b3222,G7676
b3223,nanE
b3223,ECK3212
b3223,yhcJ
b3223,G7677
b3226,nanR
b3226,yhcK
b3226,G7678
b3226,ECK3215
b3227,dcuD
b3227,yhcL
b3227,ECK3216
b3227,G7679
b3232,zapE
b3232,G7680
b3232,yhcM
b3232,ECK3221
b3233,zapG
b3233,yhcB
b3233,G7681
b3233,ECK3222
b3234,degQ
b3234,hhoA
b3234,ECK3223
b3234,G7682
b3238,yhcN
b3238,G7683
b3238,ECK3227
b3239,yhcO
b3239,ECK3228
b3239,G7684
b3240,aaeB
b3240,yhcP
b3240,ECK3229
b3240,G7685
b3241,aaeA
b3241,yhcQ
b3241,G7686
b3241,ECK3230
b3242,aaeX
b3242,ECK3231
b3242,G7687
b3242,yhcR
b3243,aaeR
b3243,G7688
b3243,ECK3232
b3243,yhcS
b3243,qseA
b3244,tldD
b3244,G7689
b3244,ECK3233
b3244,yhdO
b3246,yhdP
b3246,yhdR
b3246,b3245
b3246,b4472
b3246,ECK3234
b3246,G7690
b3246,yhdQ
b3254,G7692
b3257,yhdT
b3257,G7693
b3257,ECK3244
b3263,yhdU
b3263,G7694
b3263,ECK3250
b3267,yhdV
b3267,ECK3254
b3267,G7695
b3279,yrdA
b3279,G7696
b3279,ECK3266
b3280,yrdB
b3280,ECK3267
b3280,G7697
b3282,tsaC
b3282,yrdC
b3282,G7698
b3282,ECK3269
b3282,rimN
b3283,yrdD
b3283,G7699
b3283,ECK3270
b3323,gspA
b3323,ECK3310
b3323,G7701
b3323,yheD
b3324,gspC
b3324,yheE
b3324,G7702
b3324,ECK3311
b3325,gspD
b3325,G7703
b3325,yheF
b3325,ECK3312
b3326,gspE
b3326,yheG
b3326,ECK3313
b3326,G7704
b3327,gspF
b3327,hofF
b3327,hopF
b3327,G7705
b3327,ECK3314
b3328,gspG
b3328,hofG
b3328,hopG
b3328,ECK3315
b3328,G7706
b3329,gspH
b3329,ECK3316
b3329,hopH
b3329,hofH
b3329,G7707
b3330,gspI
b3330,G7708
b3330,yheH
b3330,ECK3317
b3331,gspJ
b3331,yheI
b3331,ECK3318
b3331,G7709
b3332,gspK
b3332,yheJ
b3332,ECK3319
b3332,G7710
b3333,gspL
b3333,G7711
b3333,ECK3320
b3333,yheK
b3343,tusB
b3343,G7712
b3343,ECK3330
b3343,yheL
b3344,tusC
b3344,G7713
b3344,ECK3331
b3344,yheM
b3345,tusD
b3345,ECK3332
b3345,G7714
b3345,yheN
b3346,yheO
b3346,G7715
b3346,ECK3333
b3347,fkpA
b3347,ECK3334
b3347,yzzS
b3347,G7716
b3351,kefG
b3351,ECK3339
b3351,yheR
b3351,G7717
b3353,yheT
b3353,G7718
b3353,ECK3341
b3354,yheU
b3354,ECK3342
b3354,G7719
b3358,yhfK
b3358,ECK3346
b3358,G7721
b3369,yhfL
b3369,ECK3357
b3369,G7722
b3371,frlB
b3371,yhfN
b3371,ECK3359
b3371,G7723
b3373,frlC
b3373,yhfP
b3373,ECK3360
b3373,b3372
b3373,yhfO
b3373,G7724
b3373,b4474
b3374,frlD
b3374,yhfQ
b3374,ECK3361
b3374,G7726
b3375,frlR
b3375,ECK3362
b3375,yhfR
b3375,G7727
b3376,yhfS
b3376,G7728
b3376,ECK3363
b3377,yhfT
b3377,G7729
b3377,ECK3364
b3378,yhfU
b3378,G7730
b3378,ECK3365
b3379,php
b3379,ECK3366
b3379,yhfV
b3379,G7731
b3380,yhfW
b3380,ECK3367
b3380,G7732
b3381,yhfX
b3381,ECK3368
b3381,G7733
b3382,yhfY
b3382,ECK3369
b3382,G7734
b3383,yhfZ
b3383,ECK3370
b3383,G7735
b3392,hofP
b3392,yrfA
b3392,ECK3379
b3392,G7736
b3393,hofO
b3393,yrfB
b3393,G7737
b3393,ECK3380
b3394,hofN
b3394,G7738
b3394,ECK3381
b3394,yrfC
b3395,hofM
b3395,G7739
b3395,ECK3382
b3395,yrfD
b3397,nudE
b3397,G7740
b3397,yrfE
b3397,ECK3384
b3398,igaA
b3398,G7741
b3398,ECK3385
b3398,yrfF
b3399,yrfG
b3399,ECK3386
b3399,G7742
b3400,hslR
b3400,G7743
b3400,ECK3387
b3400,hsp15
b3400,yrfH
b3401,hslO
b3401,yrfI
b3401,G7744
b3401,ECK3388
b3402,yhgE
b3402,ECK3389
b3402,G7745
b3407,yhgF
b3407,ECK3394
b3407,G7746
b3413,yhgH
b3413,ECK3400
b3413,G7747
b3413,gntX
b3414,nfuA
b3414,gntY
b3414,G7748
b3414,yhgI
b3414,ECK3401
b4475,rtcA
b4475,G7750
b4475,ECK3406
b4475,b3419
b4475,b3420
b4475,yhgK
b4475,yhgJ
b3421,rtcB
b3421,yhgL
b3421,ECK3407
b3421,G7751
b3427,yzgL
b3427,G7752
b3427,ECK3413
b3434,yhgN
b3434,ECK3420
b3434,G7753
b3439,yhhW
b3439,ECK3424
b3439,G7756
b3440,yhhX
b3440,ECK3425
b3440,G7757
b3441,yhhY
b3441,ECK3427
b3441,G7758
b3442,yhhZ
b3442,ECK3428
b3442,G7759
b3443,yrhA
b3443,ECK3429
b3443,G7760
b3444,insA6
b3444,G7761
b3444,ECK0023
b3445,insB6
b3445,G7762
b3445,ECK0022
b3446,yrhB
b3446,G7763
b3446,ECK3430
b3472,dcrB
b3472,ECK3456
b3472,yhhR
b3472,G7767
b3505,insH11
b3505,G7769
b3505,ECK0261
b3505,trs5-11
b3505,yi52_11
b3557,insJ
b3557,ECK3545
b3557,yi5A
b3557,G7776
b3558,insK
b3558,t150
b3558,yi5B
b3558,dinS
b3558,G7777
b3558,ECK3546
b3695,dgoR
b3695,yidW
b3695,b3694
b3695,b4479
b3695,ECK3687
b3695,G7789
b3777,yifN
b3777,ECK3769
b3777,yifO
b3777,ECK3768
b3777,G7798
b4481,wecF
b4481,G7800
b4481,ECK3785
b4481,b4405
b4481,rffT
b4481,rff
b4481,b4404
b4481,yifM
b3808,yzcX
b3808,ECK3802
b3808,G7802
b3830,ysgA
b3830,ECK3824
b3830,G7804
b3836,tatA
b3836,mttA1
b3836,G7806
b3836,ECK3830
b3836,yigT
b3838,tatB
b3838,mttA2
b3838,ysgB
b3838,ECK3831
b3838,G7808
b3875,ompL
b3875,yshA
b3875,G7814
b3875,ECK3868
b3913,cpxP
b3913,G7816
b3913,yiiO
b3913,b4484
b3913,ECK3906
b3975,G7818
b4089,alsR
b4089,ECK4082
b4089,rpiR
b4089,yjcY
b4089,G7821
b4110,rdcB
b4110,ECK4103
b4110,G7823
b4110,yjcZ
b4121,yjdF
b4121,ECK4114
b4121,G7825
b4124,dcuR
b4124,G7826
b4124,ECK4117
b4124,yjdG
b4125,dcuS
b4125,ECK4118
b4125,G7827
b4125,yjdH
b4126,yjdI
b4126,ECK4119
b4126,G7828
b4127,yjdJ
b4127,G7829
b4127,ECK4120
b4128,ghoS
b4128,G7830
b4128,yjdK
b4128,ECK4121
b4140,fxsA
b4140,G7832
b4140,yjeG
b4140,ECK4134
b4141,yjeH
b4141,ECK4135
b4141,G7833
b4144,yjeI
b4144,ECK4138
b4144,G7834
b4145,yjeJ
b4145,ECK4139
b4145,G7835
b4146,epmB
b4146,ECK4140
b4146,G7836
b4146,yjeK
b4149,blc
b4149,ECK4145
b4149,yjeL
b4149,G7837
b4157,yjeN
b4157,G7838
b4157,ECK4153
b4158,yjeO
b4158,G7839
b4158,ECK4154
b4159,mscM
b4159,G7840
b4159,ECK4155
b4159,yjeP
b4161,rsgA
b4161,ECK4157
b4161,G7841
b4161,yjeQ
b4162,orn
b4162,yjeR
b4162,ECK4158
b4162,G7842
b4166,queG
b4166,yjeS
b4166,ECK4162
b4166,G7843
b4176,yjeT
b4176,ECK4172
b4176,G7844
b4180,rlmB
b4180,G7845
b4180,ECK4176
b4180,yjfH
b4181,yjfI
b4181,ECK4177
b4181,G7846
b4182,yjfJ
b4182,ECK4178
b4182,G7847
b4183,yjfK
b4183,ECK4179
b4183,G7848
b4184,yjfL
b4184,ECK4180
b4184,G7849
b4185,yjfM
b4185,ECK4181
b4185,G7850
b4188,yjfN
b4188,G7851
b4188,ECK4184
b4189,bsmA
b4189,ECK4185
b4189,G7852
b4189,yjfO
b4190,yjfP
b4190,G7853
b4190,ECK4186
b4191,ulaR
b4191,yjfQ
b4191,ECK4187
b4191,G7854
b4192,ulaG
b4192,yjfR
b4192,ECK4188
b4192,G7855
b4193,ulaA
b4193,G7856
b4193,yjfS
b4193,sgaT
b4193,ECK4189
b4196,ulaD
b4196,G7858
b4196,ECK4192
b4196,yjfV
b4196,sgaH
b4197,ulaE
b4197,sgaU
b4197,G7859
b4197,yjfW
b4197,ECK4193
b4198,ulaF
b4198,sgaE
b4198,G7860
b4198,ECK4194
b4198,yjfX
b4199,yjfY
b4199,G7861
b4199,ECK4195
b4204,yjfZ
b4204,ECK4200
b4204,G7862
b4205,ytfA
b4205,ECK4201
b4205,G7863
b4206,ytfB
b4206,ECK4202
b4206,G7864
b4207,fklB
b4207,ytfC
b4207,ECK4203
b4207,G7865
b4209,ytfE
b4209,G7866
b4209,ECK4205
b4209,dnrN
b4210,ytfF
b4210,G7867
b4210,ECK4206
b4211,qorB
b4211,G7868
b4211,ECK4207
b4211,ytfG
b4212,ytfH
b4212,ECK4208
b4212,G7869
b4215,ytfI
b4215,ECK4211
b4215,G7870
b4216,ytfJ
b4216,ecfJ
b4216,G7871
b4216,ECK4212
b4217,ytfK
b4217,G7872
b4217,ECK4213
b4218,paeA
b4218,ECK4214
b4218,G7873
b4218,ytfL
b4220,tamA
b4220,ytfM
b4220,ECK4216
b4220,G7874
b4221,tamB
b4221,ytfO
b4221,G7875
b4221,ECK4217
b4221,ytfN
b4222,ytfP
b4222,ECK4218
b4222,G7876
b4243,ridA
b4243,G7877
b4243,ECK4238
b4243,yjgF
b4247,G7878
b4248,yjgH
b4248,ECK4242
b4248,G7879
b4249,bdcA
b4249,ECK4243
b4249,G7880
b4249,yjgI
b4250,G7881
b4251,bdcR
b4251,ECK4244
b4251,yjgJ
b4251,G7882
b4252,tabA
b4252,G7883
b4252,ECK4245
b4252,yjgK
b4253,yjgL
b4253,ECK4246
b4253,G7884
b4255,rraB
b4255,ECK4248
b4255,yjgD
b4255,G7885
b4256,yjgM
b4256,ECK4249
b4256,G7886
b4257,yjgN
b4257,G7887
b4257,ECK4250
b4261,lptF
b4261,G7888
b4261,ECK4254
b4261,yjgP
b4262,lptG
b4262,yjgQ
b4262,ECK4255
b4262,G7889
b4263,yjgR
b4263,G7890
b4263,ECK4256
b4264,idnR
b4264,ECK4257
b4264,yjgS
b4264,gntH
b4264,gntS?
b4264,G7891
b4266,idnO
b4266,ECK4259
b4266,G7892
b4266,yjgU
b4267,idnD
b4267,G7893
b4267,ECK4260
b4267,yjgV
b4272,insC6
b4272,yi21-6
b4272,ECK0357
b4272,G7894
b4273,insD6
b4273,ECK0358
b4273,G7895
b4273,yi22-6
b4274,yjgW
b4274,ECK4265
b4274,G7896
b4575,yjgX
b4575,G7898
b4575,ECK4266
b4575,b4275
b4575,b4276
b4575,yjgY
b4575,b4560
b4277,yjgZ
b4277,G7899
b4277,ECK4267
b4278,insG
b4278,G7900
b4278,ECK4268
b4278,yi41
b4280,nanY
b4280,G7901
b4280,ECK4270
b4280,yjhC
b4281,yjhD
b4281,ECK4271
b4281,G7902
b4282,yjhE
b4282,ECK4272
b4282,G7903
b4562,insO
b4562,yjhW
b4562,ECK4275
b4562,ECK4274
b4562,b4285
b4562,insO2
b4562,ECK4476
b4562,yi91
b4562,insN2
b4562,ECK0257
b4562,b4283
b4562,b4623
b4562,G7904
b4562,yi91b
b4284,insI3
b4284,tra8-3
b4284,G7905
b4284,ECK0258
b4286,yjhV
b4286,G7907
b4286,ECK4276
b4294,insA7
b4294,G7908
b4294,ECK0023
b4295,yjhU
b4295,G7909
b4295,ECK4284
b4297,yjhG
b4297,G7910
b4297,ECK4286
b4298,yjhH
b4298,G7911
b4298,ECK4287
b4299,yjhI
b4299,G7912
b4299,ECK4288
b4300,sgcR
b4300,G7913
b4300,ECK4289
b4300,yjhJ
b4301,sgcE
b4301,G7914
b4301,ECK4290
b4301,yjhK
b4303,sgcQ
b4303,yjhM
b4303,G7915
b4303,ECK4292
b4306,yjhP
b4306,ECK4296
b4306,G7916
b4307,yjhQ
b4307,ECK4297
b4307,G7917
b4308,yjhR
b4308,ECK4299
b4308,G7918
b4309,nanS
b4309,yjhS
b4309,G7919
b4309,ECK4300
b4310,nanM
b4310,yjhT
b4310,G7920
b4310,ECK4301
b4311,nanC
b4311,yjhA
b4311,G7921
b4311,ECK4302
b4325,yjiC
b4325,ECK4316
b4325,G7922
b4326,iraD
b4326,yjiD
b4326,G7923
b4326,ECK4317
b4327,hypT
b4327,qseD
b4327,ECK4318
b4327,G7924
b4327,yjiE
b4328,iadA
b4328,ECK4319
b4328,G7925
b4328,yjiF
b4329,yjiG
b4329,ECK4320
b4329,G7926
b4330,yjiH
b4330,ECK4321
b4330,G7927
b4331,kptA
b4331,yjiI
b4331,G7928
b4331,ECK4322
b4332,yjiJ
b4332,ECK4323
b4332,G7929
b4333,yjiK
b4333,ECK4324
b4333,G7930
b4334,yjiL
b4334,ECK4325
b4334,G7931
b4335,yjiM
b4335,ECK4326
b4335,G7932
b4336,yjiN
b4336,G7933
b4336,ECK4327
b4584,rpnD
b4584,ECK4329
b4584,G7934
b4584,yjiQ
b4584,b4339
b4584,yjiP
b4584,b4338
b4584,ECK4330
b4340,yjiR
b4340,ECK4331
b4340,G7936
b4341,yjiS
b4341,ECK4332
b4341,G7937
b4342,yjiT
b4342,ECK4333
b4342,G7938
b4347,symE
b4347,G7940
b4347,ECK4337
b4347,sosC
b4347,dinL
b4347,yjiW
b4353,yjiX
b4353,G7941
b4353,ECK4343
b4354,btsT
b4354,ECK4344
b4354,G7942
b4354,yjiY
b4357,lgoR
b4357,yjjM
b4357,G7944
b4357,ECK4347
b4358,lgoD
b4358,G7945
b4358,yjjN
b4358,ECK4348
b4364,yjjP
b4364,ECK4354
b4364,G7946
b4365,yjjQ
b4365,ECK4355
b4365,G7947
b4366,bglJ
b4366,G7948
b4366,yjjR
b4366,ECK4356
b4367,fhuF
b4367,G7949
b4367,ECK4357
b4367,yjjS
b4371,rsmC
b4371,G7950
b4371,ECK4362
b4371,yjjT
b4377,yjjU
b4377,ECK4369
b4377,G7951
b4378,yjjV
b4378,G7952
b4378,ECK4370
b4379,yjjW
b4379,G7953
b4379,ECK4371
b4402,yjjY
b4402,ECK4394
b4402,G7954
b1385,feaB
b1385,ydbG
b1385,padA
b1385,ECK1382
b1385,G7961
b2169,fruB
b2169,G7990
b2169,fruF
b2169,fpr
b2169,ECK2162
b1910,cysT
b1910,G7991
b1910,ECK1909
b3092,uxaC
b3092,ECK3083
b3092,ygjZ
b3092,G81
b3092,ygjX
b3092,ygjY
b4237,nrdG
b4237,yjgE
b4237,ECK4232
b4237,G812
b0013,yaaI
b0013,G8202
b0013,ECK0013
b0701,rhsC
b0701,G8203
b4493,gapC
b4493,G8205
b4493,ECK1409
b4493,b1416
b4493,b1417
b4499,yehH
b4499,ECK2108
b4499,b2117
b4499,yehG
b4499,b2116
b4499,molR
b4499,G8208
b2702,srlA
b2702,ECK2697
b2702,srlA-1
b2702,sbl
b2702,gutA
b2702,G8210
b3768,ilvG
b3768,G8221
b3768,ECK3760
b3768,b4488
b3768,b3767
b3768,ilvO
b2407,xapA
b2407,pndA
b2407,ECK2401
b2407,G85
b3692,dgoD
b3692,ECK3684
b3692,GB4478
b3692,b4478
b3692,yidU
b3386,rpe
b3386,M004
b3386,ECK3373
b3386,yhfD
b3386,dod
b2104,thiM
b2104,M007
b2104,ECK2097
b2538,hcaE
b2538,yfhU
b2538,digA
b2538,phdC1
b2538,hcaA
b2538,hcaA1
b2538,ECK2535
b2538,M009
b0347,mhpA
b0347,M010
b0347,ECK0344
b0348,mhpB
b0348,ECK0345
b0348,M011
b0349,mhpC
b0349,M012
b0349,ECK0346
b0350,mhpD
b0350,M013
b0350,mhpS
b0350,ECK0347
b0351,mhpF
b0351,M014
b0351,ECK0348
b2539,hcaF
b2539,digB
b2539,ECK2536
b2539,hcaA
b2539,phdC2
b2539,hcaB
b2539,yfhV
b2539,hcaA2
b2539,M015
b1861,ruvA
b1861,ECK1862
b1860,ruvB
b1860,ECK1861
b4616,istR
b4616,psrA19
b4616,G0-10201
b4616,ECK4425
b4616,istR-2
b4616,istR-1
b4565,sgcB
b4565,ECK4294
b4565,G0-10241
b4520,ymgF
b4520,ECK1156
b4520,G0-10261
b3491,yhiM
b3491,EG12228
b3491,ECK3476
b4516,insA4
b4516,ECK0023
b4516,G0-10430
b4503,yafF
b4503,ECK0219
b4503,G0-10431
b4504,ykfH
b4504,ECK0248
b4504,G0-10432
b4505,insX
b4505,G0-10433
b4505,ECK4473
b4505,ECK0266
b4505,ykgN
b4506,ykgO
b4506,ECK0295
b4506,G0-10434
b4509,ylcG
b4509,G0-10435
b4509,ECK0542
b4510,rzoD
b4510,G0-10436
b4510,ECK0548
b4511,ybdZ
b4511,ECK0578
b4511,G0-10437
b4512,ybdD
b4512,ECK0592
b4512,G0-10438
b4513,kdpF
b4513,G0-10439
b4513,ECK0687
b4514,ybfQ
b4514,ECK0693
b4514,G0-10440
b4515,cydX
b4515,ECK0723
b4515,G0-10441
b4515,ybgT
b4518,ymdF
b4518,ECK0996
b4518,G0-10443
b1173,ycgI
b1173,ECK1161
b1173,G0-10444
b1173,ECK1160
b1173,b4521
b1173,ymgH
b4524,ymjB
b4524,G0-10445
b4524,ECK1314
b4525,ymjC
b4525,ECK1323
b4525,G0-10446
b4527,ydaF
b4527,ECK1352
b4527,G0-10448
b4528,rzoR
b4528,G0-10449
b4528,ECK1361
b4529,ydbJ
b4529,ECK1375
b4529,G0-10450
b4532,hicA
b4532,yncN
b4532,ECK1431
b4532,G0-10451
b4533,ynfO
b4533,ECK1542
b4533,G0-10452
b4535,yniD
b4535,G0-10453
b4535,ECK1719
b4536,yobH
b4536,ECK1825
b4536,G0-10454
b4537,yecJ
b4537,ECK1901
b4537,G0-10455
b4538,yoeF
b4538,ECK2000
b4538,G0-10456
b4541,yehK
b4541,G0-10458
b4541,ECK2110
b4542,yohO
b4542,ECK2120
b4542,G0-10459
b4544,arnE
b4544,yfbW
b4544,G0-10460
b4544,ECK2251
b4545,ypdJ
b4545,G0-10461
b4545,ECK2358
b4546,ypeB
b4546,G0-10462
b4546,ECK2405
b4547,ypfN
b4547,G0-10463
b4547,ECK2468
b4548,ypjJ
b4548,G0-10464
b4548,ECK2641
b4550,arfA
b4550,G0-10465
b4550,ECK3278
b4550,yhdL
b4551,yheV
b4551,G0-10466
b4551,ECK3337
b4553,ysaB
b4553,ECK3549
b4553,G0-10467
b4554,yibT
b4554,ECK3591
b4554,G0-10468
b4555,yicS
b4555,ECK3652
b4555,G0-10469
b4557,yidD
b4557,ECK3697
b4557,G0-10470
b4558,yifL
b4558,ECK3803
b4558,G0-10471
b4559,ghoT
b4559,G0-10472
b4559,ECK4122
b4559,yjdO
b4566,topAI
b4566,G0-10473
b4566,ECK4298
